#K-Path(1/A)  Energy(eV)      Weight
# Band-Index    1
      2.8550      1.2284      0.0001
      2.8984      1.1957      0.0002
      2.9419      1.1809      0.0003
      2.9854      1.1841      0.9983
      3.0288      1.1791      0.0048
      3.0723      1.1790      0.9958
      3.1157      1.1841      0.0007
      3.1592      1.1811      0.9988
      3.2026      1.1953      0.0000
      3.2461      1.2283      0.0002
      3.2896      1.2477      0.0003
      3.3330      1.2494      0.0015
      3.3765      1.2656      0.9995
      3.3765      1.2656      0.9999
      3.4191      1.2453      0.0001
      3.4616      1.2376      0.9952
      3.5042      1.2138      0.9992
      3.5468      1.1919      0.9992
      3.5894      1.1749      1.0000
      3.6320      1.1656      0.9982
      3.6746      1.0946      0.0000
      3.7172      1.0173      0.0000
      3.7598      1.0946      0.0000
      3.8024      1.1656      0.0000
      3.8449      1.1749      0.0000
      3.8875      1.1917      0.0000
      3.9301      1.2138      0.0000
      3.9727      1.2375      0.0000
      4.0153      1.2454      0.0000
      4.0579      1.2656      0.0000
      4.0579      1.2656      0.0000
      4.1014      1.2496      0.0000
      4.1448      1.2461      0.0001
      4.1883      1.2283      0.0000
      4.2317      1.1954      0.0000
      4.2752      1.1808      0.0000
      4.3186      1.1842      0.0000
      4.3621      1.1790      0.0001
      4.4056      1.1789      0.0001
      4.4490      1.1841      0.0000
      4.4925      1.1813      0.0003
      4.5359      1.1955      0.0001
      4.5794      1.2282      0.0001
      4.6228      1.2493      0.0019
      4.6663      1.2495      0.0001
      4.7098      1.2657      0.0001
      4.7098      1.2657      0.0001
      4.7536      1.2493      0.0000
      4.7974      1.2384      0.0007
      4.8412      1.1986      0.0001
      4.8851      1.1955      0.0000
      4.9289      1.1838      0.0000
      4.9727      1.1645      0.0000
      5.0166      1.1542      0.0000
      5.0604      1.1541      0.0000
      5.1042      1.1645      0.0000
      5.1481      1.1837      0.0000
      5.1919      1.1959      0.0002
      5.2357      1.1995      0.0008
      5.2796      1.2381      0.0000
      5.3234      1.2493      0.0000
      5.3672      1.2656      0.0000
      5.3672      1.2656      0.0000
      5.4098      1.2452      0.0000
      5.4524      1.2375      0.0000
      5.4950      1.2138      0.0000
      5.5376      1.1918      0.0000
      5.5802      1.1749      0.0000
      5.6228      1.1655      0.0000
      5.6653      1.0945      0.0000
      5.7079      1.0172      0.7888
      5.7505      1.0946      0.0000
      5.7931      1.1656      0.0000
      5.8357      1.1749      0.0000
      5.8783      1.1918      0.0001
      5.9209      1.2138      0.0003
      5.9635      1.2377      0.0000
      6.0061      1.2459      0.0001
      6.0487      1.2656      0.0000
      6.0487      1.2656      0.0000
      6.0925      1.2498      0.0001
      6.1363      1.2394      0.0002
      6.1801      1.1987      0.0002
      6.2240      1.1956      0.0000
      6.2678      1.1838      0.9999
      6.3116      1.1645      1.0000
      6.3555      1.1541      0.0000
      6.3993      1.1541      1.0000
      6.4431      1.1645      0.0000
      6.4870      1.1838      0.0000
      6.5308      1.1955      0.0000
      6.5746      1.1985      0.0000
      6.6185      1.2393      0.0037
      6.6623      1.2495      0.9994
      6.7061      1.2657      0.0002
# Band-Index  418
      6.7061      1.2659      0.0002
      6.6623      1.2772      0.0004
      6.6185      1.2549      0.9963
      6.5746      1.2634      0.0478
      6.5308      1.2404      0.0000
      6.4870      1.2086      0.0001
      6.4431      1.1829      0.0000
      6.3993      1.1591      0.0000
      6.3555      1.1591      1.0000
      6.3116      1.1829      0.0000
      6.2678      1.2084      0.0000
      6.2240      1.2405      0.9995
      6.1801      1.2634      0.0000
      6.1363      1.2548      0.0001
      6.0925      1.2773      0.0001
      6.0487      1.2660      0.0001
      6.0487      1.2670      0.0011
      6.0061      1.2574      0.0000
      5.9635      1.2379      0.0001
      5.9209      1.2143      0.0008
      5.8783      1.1924      0.0000
      5.8357      1.1750      0.0000
      5.7931      1.1658      0.0000
      5.7505      1.0947      0.0000
      5.7079      1.0173      0.2112
      5.6653      1.0946      0.0000
      5.6228      1.1659      0.0000
      5.5802      1.1750      0.0000
      5.5376      1.1921      0.0000
      5.4950      1.2140      0.0000
      5.4524      1.2377      0.0000
      5.4098      1.2574      0.0000
      5.3672      1.2661      0.0009
      5.3672      1.2662      0.0001
      5.3234      1.2774      0.7801
      5.2796      1.2550      0.0002
      5.2357      1.2634      0.6899
      5.1919      1.2404      0.0001
      5.1481      1.2085      0.0001
      5.1042      1.1828      0.0000
      5.0604      1.1590      0.0000
      5.0166      1.1591      0.0000
      4.9727      1.1829      0.0000
      4.9289      1.2084      0.0001
      4.8851      1.2404      0.0000
      4.8412      1.2633      0.0000
      4.7974      1.2547      0.0001
      4.7536      1.2775      0.0000
      4.7098      1.2662      0.0001
      4.7098      1.2663      0.0003
      4.6663      1.2783      0.0000
      4.6228      1.2548      0.0002
      4.5794      1.2636      0.0000
      4.5359      1.2627      0.0002
      4.4925      1.2581      0.0004
      4.4490      1.2119      0.0000
      4.4056      1.1840      0.0002
      4.3621      1.1838      0.0001
      4.3186      1.2122      0.0000
      4.2752      1.2581      0.0000
      4.2317      1.2627      0.0000
      4.1883      1.2636      0.0000
      4.1448      1.2547      0.0000
      4.1014      1.2783      0.0000
      4.0579      1.2661      0.0000
      4.0579      1.2659      0.0000
      4.0153      1.2574      0.0000
      3.9727      1.2378      0.0000
      3.9301      1.2141      0.0000
      3.8875      1.1919      0.0000
      3.8449      1.1752      0.0000
      3.8024      1.1657      0.0001
      3.7598      1.0946      0.0000
      3.7172      1.0173      0.0000
      3.6746      1.0948      0.0000
      3.6320      1.1665      0.9898
      3.5894      1.1750      0.9991
      3.5468      1.1926      0.9949
      3.5042      1.2141      0.9954
      3.4616      1.2380      0.9610
      3.4191      1.2575      0.9995
      3.3765      1.2658      0.9991
      3.3765      1.2659      0.9978
      3.3330      1.2783      0.0000
      3.2896      1.2549      0.0001
      3.2461      1.2637      0.0001
      3.2026      1.2627      0.0000
      3.1592      1.2581      0.0000
      3.1157      1.2120      0.0000
      3.0723      1.1838      0.0040
      3.0288      1.1838      0.9950
      2.9854      1.2119      0.0000
      2.9419      1.2582      0.0007
      2.8984      1.2627      0.0001
      2.8550      1.2637      0.9945
      2.8115      1.2550      0.9753
      2.7681      1.2783      0.0000
      2.7246      1.2659      0.0003
      2.7246      1.2662      0.0012
      2.6821      1.2736      0.0005
      2.6395      1.2650      0.0004
      2.5969      1.2482      0.0124
      2.5544      1.2440      0.9989
      2.5118      1.2200      0.0023
      2.4693      1.2168      0.0000
      2.4267      1.2043      0.0000
      2.3842      1.1904      0.0000
      2.3416      1.2043      0.0000
      2.2991      1.2169      0.9882
      2.2565      1.2209      0.0021
      2.2140      1.2445      0.0062
      2.1714      1.2460      0.0027
      2.1288      1.2652      0.0004
      2.0863      1.2734      0.0005
      2.0437      1.2658      0.0006
      2.0437      1.2664      0.0012
      2.0011      1.2575      0.0002
      1.9586      1.2385      0.0006
      1.9160      1.2141      0.0005
      1.8734      1.1919      0.0001
      1.8308      1.1751      0.0002
      1.7882      1.1658      0.0046
      1.7456      1.0946      0.9999
      1.7030      1.0173      0.0001
      1.6604      1.0946      0.0000
      1.6178      1.1657      0.0000
      1.5753      1.1753      0.0002
      1.5327      1.1919      0.0001
      1.4901      1.2143      0.0002
      1.4475      1.2379      0.0001
      1.4049      1.2575      0.0000
      1.3623      1.2668      0.0005
      1.3623      1.2663      0.0004
      1.3198      1.2733      0.0001
      1.2772      1.2651      0.0002
      1.2346      1.2474      0.0033
      1.1921      1.2442      0.0008
      1.1495      1.2221      0.0126
      1.1070      1.2168      0.0002
      1.0644      1.2043      0.0001
      1.0219      1.1904      0.0004
      0.9793      1.2043      0.0001
      0.9368      1.2168      0.0487
      0.8942      1.2206      0.9936
      0.8516      1.2444      0.0046
      0.8091      1.2460      0.9955
      0.7665      1.2652      0.0010
      0.7240      1.2733      0.0001
      0.6814      1.2659      0.0000
      0.6814      1.2665      0.0002
      0.6388      1.2575      0.0000
      0.5963      1.2378      0.0004
      0.5537      1.2140      0.0018
      0.5111      1.1920      0.0006
      0.4685      1.1750      0.0005
      0.4259      1.1660      0.0005
      0.3833      1.0947      0.0000
      0.3407      1.0173      0.0000
      0.2981      1.0947      0.0001
      0.2555      1.1659      0.0005
      0.2129      1.1753      0.0002
      0.1704      1.1918      0.0000
      0.1278      1.2140      0.0012
      0.0852      1.2380      0.1087
      0.0426      1.2574      0.0000
      0.0000      1.2659      0.0002
# Band-Index  419
      0.0000      1.2798      0.0000
      0.0426      1.2577      0.0002
      0.0852      1.2424      0.8655
      0.1278      1.2214      0.0011
      0.1704      1.2105      0.0074
      0.2129      1.2059      0.0022
      0.2555      1.1706      0.0003
      0.2981      1.1653      0.0001
      0.3407      1.1751      0.0000
      0.3833      1.1653      0.0000
      0.4259      1.1704      0.0001
      0.4685      1.2080      0.9833
      0.5111      1.2087      0.9949
      0.5537      1.2213      0.0010
      0.5963      1.2425      0.0074
      0.6388      1.2589      0.0002
      0.6814      1.2799      0.0000
      0.6814      1.2799      0.0000
      0.7240      1.2827      0.0000
      0.7665      1.2771      0.9821
      0.8091      1.2595      0.0001
      0.8516      1.2518      0.0068
      0.8942      1.2423      0.0001
      0.9368      1.2193      0.8885
      0.9793      1.2190      0.9583
      1.0219      1.2228      0.5946
      1.0644      1.2185      0.0054
      1.1070      1.2201      0.0147
      1.1495      1.2423      0.0001
      1.1921      1.2512      0.0007
      1.2346      1.2596      0.0005
      1.2772      1.2776      0.0004
      1.3198      1.2827      0.0000
      1.3623      1.2799      0.0000
      1.3623      1.2799      0.0000
      1.4049      1.2577      0.0003
      1.4475      1.2424      0.0009
      1.4901      1.2214      0.0000
      1.5327      1.2093      0.0011
      1.5753      1.2074      0.0022
      1.6178      1.1705      0.0001
      1.6604      1.1653      0.0000
      1.7030      1.1751      0.0000
      1.7456      1.1655      0.0000
      1.7882      1.1703      0.9995
      1.8308      1.2062      0.0025
      1.8734      1.2086      0.0005
      1.9160      1.2213      0.0000
      1.9586      1.2407      0.0013
      2.0011      1.2581      0.0024
      2.0437      1.2799      0.0004
      2.0437      1.2799      0.0001
      2.0863      1.2827      0.0001
      2.1288      1.2778      0.0004
      2.1714      1.2598      0.0020
      2.2140      1.2517      0.9870
      2.2565      1.2423      0.0000
      2.2991      1.2187      0.0157
      2.3416      1.2201      0.0003
      2.3842      1.2228      0.0001
      2.4267      1.2181      0.0002
      2.4693      1.2192      0.0017
      2.5118      1.2423      0.0000
      2.5544      1.2522      0.0026
      2.5969      1.2603      0.9822
      2.6395      1.2775      0.0001
      2.6821      1.2827      0.0000
      2.7246      1.2799      0.0001
      2.7246      1.2798      0.0000
      2.7681      1.2785      0.0002
      2.8115      1.2651      0.0034
      2.8550      1.2665      0.0017
      2.8984      1.2630      0.0004
      2.9419      1.2585      0.0011
      2.9854      1.2554      0.0000
      3.0288      1.2551      0.0000
      3.0723      1.2552      0.0000
      3.1157      1.2554      0.0000
      3.1592      1.2584      0.0001
      3.2026      1.2627      0.0000
      3.2461      1.2665      0.0001
      3.2896      1.2646      0.0001
      3.3330      1.2784      0.0001
      3.3765      1.2799      0.0000
      3.3765      1.2799      0.0000
      3.4191      1.2577      0.9989
      3.4616      1.2407      0.0474
      3.5042      1.2214      0.0007
      3.5468      1.2086      0.0026
      3.5894      1.2080      0.0009
      3.6320      1.1704      0.0059
      3.6746      1.1653      0.9998
      3.7172      1.1752      0.1492
      3.7598      1.1654      0.0001
      3.8024      1.1704      0.0000
      3.8449      1.2069      0.0003
      3.8875      1.2086      0.0002
      3.9301      1.2213      0.0000
      3.9727      1.2410      0.0001
      4.0153      1.2581      0.0001
      4.0579      1.2799      0.0000
      4.0579      1.2799      0.0000
      4.1014      1.2784      0.0000
      4.1448      1.2643      0.0000
      4.1883      1.2664      0.0000
      4.2317      1.2630      0.0001
      4.2752      1.2582      0.0000
      4.3186      1.2555      0.0000
      4.3621      1.2551      0.0000
      4.4056      1.2551      0.0001
      4.4490      1.2554      0.0002
      4.4925      1.2583      0.0029
      4.5359      1.2628      0.0003
      4.5794      1.2664      0.0000
      4.6228      1.2648      0.0007
      4.6663      1.2783      0.0000
      4.7098      1.2799      0.0000
      4.7098      1.2799      0.0000
      4.7536      1.2776      0.0000
      4.7974      1.2716      0.0001
      4.8412      1.2635      0.0000
      4.8851      1.2551      0.0000
      4.9289      1.2482      0.0006
      4.9727      1.2382      0.0001
      5.0166      1.2433      0.0035
      5.0604      1.2432      0.9997
      5.1042      1.2381      0.0005
      5.1481      1.2481      1.0000
      5.1919      1.2551      0.9999
      5.2357      1.2637      0.3826
      5.2796      1.2716      1.0000
      5.3234      1.2777      0.9899
      5.3672      1.2799      0.9999
      5.3672      1.2799      0.9998
      5.4098      1.2576      0.0000
      5.4524      1.2403      0.0000
      5.4950      1.2215      0.0000
      5.5376      1.2092      0.0001
      5.5802      1.2060      0.0001
      5.6228      1.1705      0.0000
      5.6653      1.1653      0.0000
      5.7079      1.1751      0.0000
      5.7505      1.1654      0.0000
      5.7931      1.1703      0.0000
      5.8357      1.2072      0.0001
      5.8783      1.2104      0.0010
      5.9209      1.2214      0.9837
      5.9635      1.2412      0.0002
      6.0061      1.2576      0.0000
      6.0487      1.2799      0.0000
      6.0487      1.2798      0.0000
      6.0925      1.2777      0.0000
      6.1363      1.2716      0.0000
      6.1801      1.2635      0.0000
      6.2240      1.2551      0.0000
      6.2678      1.2482      0.0000
      6.3116      1.2381      0.0000
      6.3555      1.2433      0.0000
      6.3993      1.2435      0.0002
      6.4431      1.2381      0.0000
      6.4870      1.2481      0.0000
      6.5308      1.2551      0.0001
      6.5746      1.2635      0.1317
      6.6185      1.2717      0.0001
      6.6623      1.2776      0.0000
      6.7061      1.2799      0.0001
# Band-Index  420
      6.7061      1.2801      0.0002
      6.6623      1.2777      0.0001
      6.6185      1.2717      0.0000
      6.5746      1.2653      0.7975
      6.5308      1.2552      0.0001
      6.4870      1.2482      0.0000
      6.4431      1.2439      0.0000
      6.3993      1.2442      0.0001
      6.3555      1.2438      0.0001
      6.3116      1.2439      0.0000
      6.2678      1.2485      0.0002
      6.2240      1.2551      0.0001
      6.1801      1.2643      0.0005
      6.1363      1.2719      0.0001
      6.0925      1.2779      0.0002
      6.0487      1.2800      0.0000
      6.0487      1.2801      0.0003
      6.0061      1.3084      0.0012
      5.9635      1.2702      0.0176
      5.9209      1.2288      0.0141
      5.8783      1.2306      0.0001
      5.8357      1.2273      0.0001
      5.7931      1.1705      0.0000
      5.7505      1.1658      0.0000
      5.7079      1.1752      0.0000
      5.6653      1.1655      0.0000
      5.6228      1.1709      0.0000
      5.5802      1.2263      0.0000
      5.5376      1.2308      0.0001
      5.4950      1.2281      0.0001
      5.4524      1.2702      0.0001
      5.4098      1.3096      0.0049
      5.3672      1.2801      0.9985
      5.3672      1.2800      0.9990
      5.3234      1.2784      0.2588
      5.2796      1.2717      0.9997
      5.2357      1.2640      0.9544
      5.1919      1.2557      0.9961
      5.1481      1.2488      0.9977
      5.1042      1.2439      0.9999
      5.0604      1.2433      0.9947
      5.0166      1.2440      0.0587
      4.9727      1.2440      0.0002
      4.9289      1.2483      0.0009
      4.8851      1.2553      0.0002
      4.8412      1.2644      0.0033
      4.7974      1.2717      0.0000
      4.7536      1.2790      0.0004
      4.7098      1.2802      0.0001
      4.7098      1.2801      0.0002
      4.6663      1.2826      0.0014
      4.6228      1.2740      0.0000
      4.5794      1.2684      0.0000
      4.5359      1.2756      0.0007
      4.4925      1.2690      0.9779
      4.4490      1.2555      0.0035
      4.4056      1.2554      0.0004
      4.3621      1.2554      0.0006
      4.3186      1.2558      0.0001
      4.2752      1.2688      0.0000
      4.2317      1.2756      0.0000
      4.1883      1.2684      0.0000
      4.1448      1.2740      0.0000
      4.1014      1.2815      0.0001
      4.0579      1.2802      0.0000
      4.0579      1.2801      0.0000
      4.0153      1.3085      0.0000
      3.9727      1.2703      0.0000
      3.9301      1.2271      0.0002
      3.8875      1.2295      0.0000
      3.8449      1.2278      0.0001
      3.8024      1.1707      0.0002
      3.7598      1.1658      0.0006
      3.7172      1.1752      0.8444
      3.6746      1.1656      0.9990
      3.6320      1.1707      0.0022
      3.5894      1.2263      0.0001
      3.5468      1.2298      0.0002
      3.5042      1.2263      0.0035
      3.4616      1.2723      0.0009
      3.4191      1.3085      0.0001
      3.3765      1.2801      0.0002
      3.3765      1.2802      0.0007
      3.3330      1.2800      0.0005
      3.2896      1.2740      0.0000
      3.2461      1.2685      0.0001
      3.2026      1.2756      0.0000
      3.1592      1.2690      0.0001
      3.1157      1.2560      0.0002
      3.0723      1.2555      0.0004
      3.0288      1.2557      0.0003
      2.9854      1.2560      0.0006
      2.9419      1.2693      0.0025
      2.8984      1.2756      0.9977
      2.8550      1.2685      0.0005
      2.8115      1.2741      0.0000
      2.7681      1.2820      0.0041
      2.7246      1.2800      0.0002
      2.7246      1.2800      0.0001
      2.6821      1.2828      0.0001
      2.6395      1.2783      0.0003
      2.5969      1.2751      0.0001
      2.5544      1.2615      0.0013
      2.5118      1.2582      0.0033
      2.4693      1.2222      0.0000
      2.4267      1.2194      0.0008
      2.3842      1.2229      0.0000
      2.3416      1.2231      0.0013
      2.2991      1.2222      0.0004
      2.2565      1.2579      0.0009
      2.2140      1.2615      0.0003
      2.1714      1.2751      0.0013
      2.1288      1.2784      0.0004
      2.0863      1.2828      0.0006
      2.0437      1.2799      0.0004
      2.0437      1.2801      0.0006
      2.0011      1.3095      0.9841
      1.9586      1.2701      0.0004
      1.9160      1.2291      0.0010
      1.8734      1.2318      0.0059
      1.8308      1.2269      0.0520
      1.7882      1.1704      0.9954
      1.7456      1.1656      0.0000
      1.7030      1.1752      0.0000
      1.6604      1.1658      0.0003
      1.6178      1.1709      0.0002
      1.5753      1.2276      0.0016
      1.5327      1.2299      0.0002
      1.4901      1.2259      0.0005
      1.4475      1.2712      0.0015
      1.4049      1.3088      0.0009
      1.3623      1.2800      0.0001
      1.3623      1.2801      0.0001
      1.3198      1.2828      0.0001
      1.2772      1.2785      0.0002
      1.2346      1.2751      0.0005
      1.1921      1.2615      0.0001
      1.1495      1.2576      0.9964
      1.1070      1.2221      0.0022
      1.0644      1.2204      0.0545
      1.0219      1.2229      0.2363
      0.9793      1.2203      0.9832
      0.9368      1.2222      0.0680
      0.8942      1.2584      0.0026
      0.8516      1.2616      0.0003
      0.8091      1.2751      0.0001
      0.7665      1.2784      0.1637
      0.7240      1.2828      0.0002
      0.6814      1.2801      0.0000
      0.6814      1.2800      0.0001
      0.6388      1.3098      0.0111
      0.5963      1.2698      0.9870
      0.5537      1.2285      0.9833
      0.5111      1.2308      0.0269
      0.4685      1.2264      0.0236
      0.4259      1.1707      0.0003
      0.3833      1.1656      0.0003
      0.3407      1.1752      0.0000
      0.2981      1.1657      0.0003
      0.2555      1.1707      0.0002
      0.2129      1.2266      0.9272
      0.1704      1.2300      0.9809
      0.1278      1.2265      0.0225
      0.0852      1.2707      0.0011
      0.0426      1.3085      0.0003
      0.0000      1.2801      0.0001
# Band-Index  421
      0.0000      1.3096      0.0001
      0.0426      1.3141      0.0027
      0.0852      1.2737      0.0001
      0.1278      1.2355      0.9633
      0.1704      1.2351      0.9882
      0.2129      1.2303      0.0379
      0.2555      1.2123      0.0020
      0.2981      1.1954      0.0001
      0.3407      1.1753      0.0001
      0.3833      1.1955      0.0001
      0.4259      1.2119      0.9908
      0.4685      1.2309      0.0263
      0.5111      1.2352      0.0307
      0.5537      1.2343      0.0069
      0.5963      1.2739      0.0086
      0.6388      1.3132      0.0538
      0.6814      1.3102      0.0002
      0.6814      1.3099      0.0002
      0.7240      1.3046      0.0008
      0.7665      1.2796      0.8219
      0.8091      1.2768      0.0000
      0.8516      1.2681      0.0012
      0.8942      1.2603      0.0023
      0.9368      1.2432      0.0006
      0.9793      1.2348      0.0180
      1.0219      1.2237      0.4811
      1.0644      1.2320      0.9902
      1.1070      1.2436      0.9971
      1.1495      1.2639      0.9520
      1.1921      1.2677      0.0066
      1.2346      1.2769      0.0019
      1.2772      1.2797      0.0071
      1.3198      1.3045      0.0001
      1.3623      1.3102      0.0002
      1.3623      1.3098      0.0002
      1.4049      1.3102      0.0021
      1.4475      1.2737      0.0002
      1.4901      1.2352      0.0008
      1.5327      1.2353      0.0002
      1.5753      1.2309      0.0005
      1.6178      1.2139      0.0016
      1.6604      1.1955      0.0001
      1.7030      1.1753      0.0001
      1.7456      1.1957      0.0000
      1.7882      1.2120      0.0004
      1.8308      1.2308      0.8373
      1.8734      1.2351      0.0001
      1.9160      1.2353      0.0009
      1.9586      1.2740      0.0004
      2.0011      1.3124      0.8241
      2.0437      1.3099      0.9989
      2.0437      1.3110      0.9966
      2.0863      1.3048      0.0215
      2.1288      1.2795      0.0073
      2.1714      1.2770      0.0016
      2.2140      1.2679      0.0007
      2.2565      1.2613      0.0016
      2.2991      1.2428      0.0001
      2.3416      1.2346      0.0021
      2.3842      1.2248      0.0006
      2.4267      1.2328      0.0014
      2.4693      1.2435      0.0005
      2.5118      1.2626      0.0452
      2.5544      1.2687      0.9632
      2.5969      1.2770      0.0005
      2.6395      1.2789      0.0004
      2.6821      1.3046      0.0001
      2.7246      1.3105      0.0009
      2.7246      1.3098      0.0001
      2.7681      1.2871      0.0006
      2.8115      1.2742      0.0007
      2.8550      1.2686      0.0022
      2.8984      1.2817      0.0002
      2.9419      1.2714      0.0109
      2.9854      1.2638      0.0001
      3.0288      1.2578      0.0000
      3.0723      1.2578      0.0000
      3.1157      1.2638      0.0000
      3.1592      1.2692      0.0001
      3.2026      1.2817      0.0000
      3.2461      1.2685      0.0001
      3.2896      1.2742      0.0000
      3.3330      1.2870      0.9990
      3.3765      1.3099      0.0001
      3.3765      1.3101      0.0001
      3.4191      1.3111      0.0005
      3.4616      1.2736      0.0001
      3.5042      1.2347      0.0006
      3.5468      1.2358      0.0006
      3.5894      1.2302      0.0001
      3.6320      1.2138      0.0010
      3.6746      1.1954      0.0000
      3.7172      1.1752      0.1227
      3.7598      1.1955      0.9996
      3.8024      1.2147      0.0239
      3.8449      1.2306      0.0001
      3.8875      1.2353      0.0000
      3.9301      1.2343      0.0000
      3.9727      1.2739      0.0000
      4.0153      1.3107      0.0004
      4.0579      1.3107      0.0001
      4.0579      1.3102      0.0000
      4.1014      1.2872      0.0000
      4.1448      1.2744      0.0001
      4.1883      1.2684      0.0000
      4.2317      1.2820      0.0000
      4.2752      1.2696      0.0001
      4.3186      1.2638      0.0000
      4.3621      1.2579      0.0000
      4.4056      1.2578      0.0003
      4.4490      1.2638      0.0456
      4.4925      1.2702      0.8674
      4.5359      1.2820      0.9919
      4.5794      1.2684      0.0001
      4.6228      1.2742      0.0003
      4.6663      1.2870      0.0001
      4.7098      1.3105      0.0011
      4.7098      1.3099      0.0002
      4.7536      1.2934      0.0000
      4.7974      1.3150      0.0007
      4.8412      1.2850      0.0009
      4.8851      1.2755      0.0040
      4.9289      1.2601      0.0020
      4.9727      1.2441      0.0003
      5.0166      1.2470      0.9845
      5.0604      1.2468      0.0001
      5.1042      1.2440      0.9984
      5.1481      1.2601      0.0002
      5.1919      1.2759      0.0010
      5.2357      1.2849      0.0000
      5.2796      1.3150      0.0000
      5.3234      1.2932      0.0002
      5.3672      1.3098      0.0000
      5.3672      1.3102      0.0003
      5.4098      1.3112      0.0004
      5.4524      1.2739      0.0000
      5.4950      1.2359      0.0003
      5.5376      1.2352      0.0000
      5.5802      1.2309      0.0000
      5.6228      1.2128      0.0001
      5.6653      1.1955      0.0000
      5.7079      1.1754      0.0000
      5.7505      1.1956      0.0000
      5.7931      1.2142      0.0000
      5.8357      1.2307      0.0000
      5.8783      1.2352      0.0000
      5.9209      1.2355      0.0038
      5.9635      1.2739      0.9800
      6.0061      1.3134      0.0171
      6.0487      1.3104      0.0039
      6.0487      1.3106      0.0005
      6.0925      1.2933      0.0001
      6.1363      1.3151      0.0233
      6.1801      1.2850      0.9994
      6.2240      1.2754      0.0001
      6.2678      1.2601      0.0000
      6.3116      1.2442      0.0001
      6.3555      1.2468      0.0000
      6.3993      1.2470      0.0002
      6.4431      1.2443      0.0000
      6.4870      1.2601      0.0000
      6.5308      1.2752      0.9980
      6.5746      1.2850      0.0007
      6.6185      1.3149      0.0000
      6.6623      1.2933      0.0001
      6.7061      1.3105      0.0003
# Band-Index  422
      6.7061      1.3128      0.0033
      6.6623      1.3286      0.0000
      6.6185      1.3159      0.0000
      6.5746      1.3030      0.0003
      6.5308      1.2830      0.0001
      6.4870      1.2670      0.0002
      6.4431      1.2548      0.0000
      6.3993      1.2475      0.0001
      6.3555      1.2475      0.0002
      6.3116      1.2548      0.0000
      6.2678      1.2671      0.0001
      6.2240      1.2831      0.0001
      6.1801      1.3030      0.0001
      6.1363      1.3161      0.9730
      6.0925      1.3289      0.9860
      6.0487      1.3145      0.0138
      6.0487      1.3126      0.0103
      6.0061      1.3156      0.0032
      5.9635      1.2794      0.0028
      5.9209      1.2543      0.0002
      5.8783      1.2406      0.0006
      5.8357      1.2317      0.0001
      5.7931      1.2250      0.0000
      5.7505      1.1959      0.0000
      5.7079      1.1756      0.0000
      5.6653      1.1956      0.0000
      5.6228      1.2252      0.0000
      5.5802      1.2315      0.0001
      5.5376      1.2402      0.0002
      5.4950      1.2538      0.0001
      5.4524      1.2787      0.0000
      5.4098      1.3156      0.9826
      5.3672      1.3129      0.0003
      5.3672      1.3115      0.0006
      5.3234      1.3289      0.0000
      5.2796      1.3160      0.0000
      5.2357      1.3030      0.0001
      5.1919      1.2833      0.0001
      5.1481      1.2669      0.0000
      5.1042      1.2547      0.0001
      5.0604      1.2472      0.0053
      5.0166      1.2487      0.9485
      4.9727      1.2548      0.9996
      4.9289      1.2672      0.9987
      4.8851      1.2834      0.9961
      4.8412      1.3033      0.9992
      4.7974      1.3160      0.0005
      4.7536      1.3292      0.0001
      4.7098      1.3147      0.0013
      4.7098      1.3132      0.0015
      4.6663      1.3010      0.0003
      4.6228      1.3076      0.0050
      4.5794      1.3012      0.9601
      4.5359      1.2825      0.9246
      4.4925      1.2726      0.0047
      4.4490      1.2639      0.6769
      4.4056      1.2594      0.0215
      4.3621      1.2582      0.0022
      4.3186      1.2639      0.0000
      4.2752      1.2727      0.0000
      4.2317      1.2840      0.0003
      4.1883      1.3015      0.0000
      4.1448      1.3069      0.0001
      4.1014      1.3009      0.0000
      4.0579      1.3119      0.0001
      4.0579      1.3133      0.0002
      4.0153      1.3156      0.0000
      3.9727      1.2808      0.0001
      3.9301      1.2551      0.0001
      3.8875      1.2408      0.0004
      3.8449      1.2315      0.0007
      3.8024      1.2241      0.0858
      3.7598      1.1960      0.9947
      3.7172      1.1754      0.8825
      3.6746      1.1958      0.0001
      3.6320      1.2248      0.0002
      3.5894      1.2311      0.0001
      3.5468      1.2395      0.0004
      3.5042      1.2544      0.0002
      3.4616      1.2793      0.0006
      3.4191      1.3157      0.0001
      3.3765      1.3144      0.0003
      3.3765      1.3169      0.0012
      3.3330      1.3012      0.0001
      3.2896      1.3070      0.9978
      3.2461      1.3017      0.0003
      3.2026      1.2821      0.0000
      3.1592      1.2725      0.0000
      3.1157      1.2640      0.0000
      3.0723      1.2579      0.0003
      3.0288      1.2596      0.0037
      2.9854      1.2639      0.0001
      2.9419      1.2727      0.3047
      2.8984      1.2834      0.0127
      2.8550      1.3012      0.0003
      2.8115      1.3080      0.0074
      2.7681      1.3012      0.0003
      2.7246      1.3117      0.0045
      2.7246      1.3158      0.0031
      2.6821      1.3093      0.0012
      2.6395      1.2904      0.0000
      2.5969      1.2851      0.0018
      2.5544      1.2768      0.0018
      2.5118      1.2758      0.1043
      2.4693      1.2464      0.0021
      2.4267      1.2343      0.0032
      2.3842      1.2294      0.0061
      2.3416      1.2371      0.0019
      2.2991      1.2431      0.0005
      2.2565      1.2751      0.9898
      2.2140      1.2752      0.0013
